,b,f,n,snr,variable,value,Error Type,Segmentation Method,Signal to Noise Ratio,Error Rate
1654,26,217,15,12.7333333333,two_means_pe,-14.2268924713,Foreground Pixel Count Error,two_means,12.7333333333,-14.2268924713
1655,5,105,15,6.66666666667,two_means_pe,-9.88992118835,Foreground Pixel Count Error,two_means,6.66666666667,-9.88992118835
1656,13,129,19,6.10526315789,two_means_pe,-11.3038625717,Foreground Pixel Count Error,two_means,6.10526315789,-11.3038625717
1657,3,86,25,3.32,two_means_pe,-7.15182113647,Foreground Pixel Count Error,two_means,3.32,-7.15182113647
1658,48,219,8,21.375,two_means_pe,-14.5709342957,Foreground Pixel Count Error,two_means,21.375,-14.5709342957
1659,9,192,21,8.71428571429,two_means_pe,-8.30797958374,Foreground Pixel Count Error,two_means,8.71428571429,-8.30797958374
1660,15,68,20,2.65,two_means_pe,-11.1901721954,Foreground Pixel Count Error,two_means,2.65,-11.1901721954
1661,28,137,13,8.38461538462,two_means_pe,-12.6087560654,Foreground Pixel Count Error,two_means,8.38461538462,-12.6087560654
1662,18,197,24,7.45833333333,two_means_pe,-10.5506906509,Foreground Pixel Count Error,two_means,7.45833333333,-10.5506906509
1663,37,232,6,32.5,two_means_pe,-14.7122907639,Foreground Pixel Count Error,two_means,32.5,-14.7122907639
1664,49,168,17,7.0,two_means_pe,-15.8288660049,Foreground Pixel Count Error,two_means,7.0,-15.8288660049
1665,26,188,20,8.1,two_means_pe,-13.7313947678,Foreground Pixel Count Error,two_means,8.1,-13.7313947678
1666,38,146,15,7.2,two_means_pe,-14.8080663681,Foreground Pixel Count Error,two_means,7.2,-14.8080663681
1667,7,166,7,22.7142857143,two_means_pe,-11.8008308411,Foreground Pixel Count Error,two_means,22.7142857143,-11.8008308411
1668,9,185,20,8.8,two_means_pe,-9.53832626343,Foreground Pixel Count Error,two_means,8.8,-9.53832626343
1669,13,229,20,10.8,two_means_pe,-10.7374887466,Foreground Pixel Count Error,two_means,10.8,-10.7374887466
1670,7,101,21,4.47619047619,two_means_pe,-8.1982049942,Foreground Pixel Count Error,two_means,4.47619047619,-8.1982049942
1671,8,137,5,25.8,two_means_pe,-12.3708143234,Foreground Pixel Count Error,two_means,25.8,-12.3708143234
1672,35,140,12,8.75,two_means_pe,-16.4076004028,Foreground Pixel Count Error,two_means,8.75,-16.4076004028
1673,26,128,7,14.5714285714,two_means_pe,-14.9760293961,Foreground Pixel Count Error,two_means,14.5714285714,-14.9760293961
1674,42,173,8,16.375,two_means_pe,-14.8982515335,Foreground Pixel Count Error,two_means,16.375,-14.8982515335
1675,27,218,10,19.1,two_means_pe,-16.0133056641,Foreground Pixel Count Error,two_means,19.1,-16.0133056641
1676,1,204,24,8.45833333333,two_means_pe,-6.93974065781,Foreground Pixel Count Error,two_means,8.45833333333,-6.93974065781
1677,3,164,13,12.3846153846,two_means_pe,-7.66166067123,Foreground Pixel Count Error,two_means,12.3846153846,-7.66166067123
1678,25,124,11,9.0,two_means_pe,-14.9122772217,Foreground Pixel Count Error,two_means,9.0,-14.9122772217
1679,30,129,23,4.30434782609,two_means_pe,-13.0070619583,Foreground Pixel Count Error,two_means,4.30434782609,-13.0070619583
1680,4,174,18,9.44444444444,two_means_pe,-7.91827011108,Foreground Pixel Count Error,two_means,9.44444444444,-7.91827011108
1681,24,94,19,3.68421052632,two_means_pe,-12.8208322525,Foreground Pixel Count Error,two_means,3.68421052632,-12.8208322525
1682,35,201,17,9.76470588235,two_means_pe,-14.4264163971,Foreground Pixel Count Error,two_means,9.76470588235,-14.4264163971
1683,35,162,6,21.1666666667,two_means_pe,-14.0728521347,Foreground Pixel Count Error,two_means,21.1666666667,-14.0728521347
1684,6,147,16,8.8125,two_means_pe,-8.60468578339,Foreground Pixel Count Error,two_means,8.8125,-8.60468578339
1685,6,221,25,8.6,two_means_pe,-8.74899578094,Foreground Pixel Count Error,two_means,8.6,-8.74899578094
1686,33,181,11,13.4545454545,two_means_pe,-13.8556070328,Foreground Pixel Count Error,two_means,13.4545454545,-13.8556070328
1687,41,229,8,23.5,two_means_pe,-13.7880382538,Foreground Pixel Count Error,two_means,23.5,-13.7880382538
1688,19,169,10,15.0,two_means_pe,-13.9058618546,Foreground Pixel Count Error,two_means,15.0,-13.9058618546
1689,50,173,14,8.78571428571,two_means_pe,-14.8356208801,Foreground Pixel Count Error,two_means,8.78571428571,-14.8356208801
1690,11,196,23,8.04347826087,two_means_pe,-10.2259893417,Foreground Pixel Count Error,two_means,8.04347826087,-10.2259893417
1691,12,229,21,10.3333333333,two_means_pe,-10.036857605,Foreground Pixel Count Error,two_means,10.3333333333,-10.036857605
1692,25,101,21,3.61904761905,two_means_pe,-12.5935373306,Foreground Pixel Count Error,two_means,3.61904761905,-12.5935373306
1693,6,133,19,6.68421052632,two_means_pe,-8.15476226807,Foreground Pixel Count Error,two_means,6.68421052632,-8.15476226807
1694,25,84,6,9.83333333333,two_means_pe,-14.5540962219,Foreground Pixel Count Error,two_means,9.83333333333,-14.5540962219
1695,4,154,14,10.7142857143,two_means_pe,-8.60158920288,Foreground Pixel Count Error,two_means,10.7142857143,-8.60158920288
1696,2,104,23,4.4347826087,two_means_pe,-6.3268661499,Foreground Pixel Count Error,two_means,4.4347826087,-6.3268661499
1697,44,232,25,7.52,two_means_pe,-14.125746727,Foreground Pixel Count Error,two_means,7.52,-14.125746727
1698,44,132,22,4.0,two_means_pe,-13.2724914551,Foreground Pixel Count Error,two_means,4.0,-13.2724914551
1699,19,169,19,7.89473684211,two_means_pe,-11.0754842758,Foreground Pixel Count Error,two_means,7.89473684211,-11.0754842758
1700,15,217,16,12.625,two_means_pe,-12.0855236053,Foreground Pixel Count Error,two_means,12.625,-12.0855236053
1701,1,213,17,12.4705882353,two_means_pe,-6.91491508484,Foreground Pixel Count Error,two_means,12.4705882353,-6.91491508484
1702,18,129,7,15.8571428571,two_means_pe,-16.0491676331,Foreground Pixel Count Error,two_means,15.8571428571,-16.0491676331
1703,31,212,7,25.8571428571,two_means_pe,-16.7725124359,Foreground Pixel Count Error,two_means,25.8571428571,-16.7725124359
1704,7,167,15,10.6666666667,two_means_pe,-8.13598442078,Foreground Pixel Count Error,two_means,10.6666666667,-8.13598442078
1705,5,205,10,20.0,two_means_pe,-9.60686397552,Foreground Pixel Count Error,two_means,20.0,-9.60686397552
1706,34,119,13,6.53846153846,two_means_pe,-13.6865768433,Foreground Pixel Count Error,two_means,6.53846153846,-13.6865768433
1707,32,173,15,9.4,two_means_pe,-16.7517642975,Foreground Pixel Count Error,two_means,9.4,-16.7517642975
1708,13,90,10,7.7,two_means_pe,-14.4363565445,Foreground Pixel Count Error,two_means,7.7,-14.4363565445
1709,20,227,18,11.5,two_means_pe,-13.4812507629,Foreground Pixel Count Error,two_means,11.5,-13.4812507629
1710,26,132,24,4.41666666667,two_means_pe,-12.6679601669,Foreground Pixel Count Error,two_means,4.41666666667,-12.6679601669
1711,48,200,11,13.8181818182,two_means_pe,-15.2072753906,Foreground Pixel Count Error,two_means,13.8181818182,-15.2072753906
1712,21,236,6,35.8333333333,two_means_pe,-13.6502685547,Foreground Pixel Count Error,two_means,35.8333333333,-13.6502685547
1713,9,210,10,20.1,two_means_pe,-12.815580368,Foreground Pixel Count Error,two_means,20.1,-12.815580368
1714,1,217,18,12.0,two_means_pe,-6.82283115387,Foreground Pixel Count Error,two_means,12.0,-6.82283115387
1715,38,176,8,17.25,two_means_pe,-14.5547876358,Foreground Pixel Count Error,two_means,17.25,-14.5547876358
1716,12,125,15,7.53333333333,two_means_pe,-10.2177410126,Foreground Pixel Count Error,two_means,7.53333333333,-10.2177410126
1717,37,149,25,4.48,two_means_pe,-12.527466774,Foreground Pixel Count Error,two_means,4.48,-12.527466774
1718,49,225,10,17.6,two_means_pe,-13.5161294937,Foreground Pixel Count Error,two_means,17.6,-13.5161294937
1719,19,217,5,39.6,two_means_pe,-13.6019153595,Foreground Pixel Count Error,two_means,39.6,-13.6019153595
1720,50,212,14,11.5714285714,two_means_pe,-15.0872516632,Foreground Pixel Count Error,two_means,11.5714285714,-15.0872516632
1721,45,141,7,13.7142857143,two_means_pe,-14.3009176254,Foreground Pixel Count Error,two_means,13.7142857143,-14.3009176254
1722,22,115,22,4.22727272727,two_means_pe,-12.1663770676,Foreground Pixel Count Error,two_means,4.22727272727,-12.1663770676
1723,14,117,20,5.15,two_means_pe,-9.41043663025,Foreground Pixel Count Error,two_means,5.15,-9.41043663025
1724,20,141,23,5.26086956522,two_means_pe,-12.1645431519,Foreground Pixel Count Error,two_means,5.26086956522,-12.1645431519
1725,8,204,15,13.0666666667,two_means_pe,-10.1636266708,Foreground Pixel Count Error,two_means,13.0666666667,-10.1636266708
1726,32,193,15,10.7333333333,two_means_pe,-14.955868721,Foreground Pixel Count Error,two_means,10.7333333333,-14.955868721
1727,35,160,7,17.8571428571,two_means_pe,-14.4109592438,Foreground Pixel Count Error,two_means,17.8571428571,-14.4109592438
1728,6,197,22,8.68181818182,two_means_pe,-7.47931718826,Foreground Pixel Count Error,two_means,8.68181818182,-7.47931718826
1729,16,113,5,19.4,two_means_pe,-15.223988533,Foreground Pixel Count Error,two_means,19.4,-15.223988533
1730,50,144,6,15.6666666667,two_means_pe,-16.3410396576,Foreground Pixel Count Error,two_means,15.6666666667,-16.3410396576
1731,4,218,6,35.6666666667,two_means_pe,-9.00132083893,Foreground Pixel Count Error,two_means,35.6666666667,-9.00132083893
1732,6,61,11,5.0,two_means_pe,-9.43653202057,Foreground Pixel Count Error,two_means,5.0,-9.43653202057
1733,13,83,17,4.11764705882,two_means_pe,-11.7752132416,Foreground Pixel Count Error,two_means,4.11764705882,-11.7752132416
1734,26,201,24,7.29166666667,two_means_pe,-12.371963501,Foreground Pixel Count Error,two_means,7.29166666667,-12.371963501
1735,20,175,17,9.11764705882,two_means_pe,-12.5935535431,Foreground Pixel Count Error,two_means,9.11764705882,-12.5935535431
1736,4,151,15,9.8,two_means_pe,-7.90003347397,Foreground Pixel Count Error,two_means,9.8,-7.90003347397
1737,14,127,8,14.125,two_means_pe,-14.8692064285,Foreground Pixel Count Error,two_means,14.125,-14.8692064285
1738,7,166,10,15.9,two_means_pe,-10.8723134995,Foreground Pixel Count Error,two_means,15.9,-10.8723134995
1739,22,192,22,7.72727272727,two_means_pe,-11.2749061584,Foreground Pixel Count Error,two_means,7.72727272727,-11.2749061584
1740,25,237,5,42.4,two_means_pe,-16.1624717712,Foreground Pixel Count Error,two_means,42.4,-16.1624717712
1741,50,179,16,8.0625,two_means_pe,-15.9837493896,Foreground Pixel Count Error,two_means,8.0625,-15.9837493896
1742,47,191,9,16.0,two_means_pe,-15.7161960602,Foreground Pixel Count Error,two_means,16.0,-15.7161960602
1743,23,179,21,7.42857142857,two_means_pe,-14.1381216049,Foreground Pixel Count Error,two_means,7.42857142857,-14.1381216049
1744,10,128,18,6.55555555556,two_means_pe,-9.27156257629,Foreground Pixel Count Error,two_means,6.55555555556,-9.27156257629
1745,36,176,13,10.7692307692,two_means_pe,-14.3360710144,Foreground Pixel Count Error,two_means,10.7692307692,-14.3360710144
1746,21,113,19,4.84210526316,two_means_pe,-13.059967041,Foreground Pixel Count Error,two_means,4.84210526316,-13.059967041
1747,50,202,25,6.08,two_means_pe,-14.0090503693,Foreground Pixel Count Error,two_means,6.08,-14.0090503693
1748,24,92,8,8.5,two_means_pe,-13.6761484146,Foreground Pixel Count Error,two_means,8.5,-13.6761484146
1749,23,88,11,5.90909090909,two_means_pe,-13.9884080887,Foreground Pixel Count Error,two_means,5.90909090909,-13.9884080887
1750,13,64,19,2.68421052632,two_means_pe,-11.390209198,Foreground Pixel Count Error,two_means,2.68421052632,-11.390209198
1751,21,180,22,7.22727272727,two_means_pe,-11.8770809174,Foreground Pixel Count Error,two_means,7.22727272727,-11.8770809174
1752,1,210,8,26.125,two_means_pe,-7.0520401001,Foreground Pixel Count Error,two_means,26.125,-7.0520401001
1753,6,60,22,2.45454545455,two_means_pe,-10.2347364426,Foreground Pixel Count Error,two_means,2.45454545455,-10.2347364426
1754,7,217,16,13.125,two_means_pe,-9.46340179443,Foreground Pixel Count Error,two_means,13.125,-9.46340179443
1755,26,200,6,29.0,two_means_pe,-16.7859687805,Foreground Pixel Count Error,two_means,29.0,-16.7859687805
1756,17,122,15,7.0,two_means_pe,-13.1619987488,Foreground Pixel Count Error,two_means,7.0,-13.1619987488
1757,32,151,8,14.875,two_means_pe,-13.1876087189,Foreground Pixel Count Error,two_means,14.875,-13.1876087189
1758,29,188,12,13.25,two_means_pe,-14.4050168991,Foreground Pixel Count Error,two_means,13.25,-14.4050168991
1759,20,204,21,8.7619047619,two_means_pe,-10.5694513321,Foreground Pixel Count Error,two_means,8.7619047619,-10.5694513321
1760,6,237,8,28.875,two_means_pe,-10.1877584457,Foreground Pixel Count Error,two_means,28.875,-10.1877584457
1761,16,131,21,5.47619047619,two_means_pe,-9.74626159668,Foreground Pixel Count Error,two_means,5.47619047619,-9.74626159668
1762,1,163,8,20.25,two_means_pe,-6.48826360703,Foreground Pixel Count Error,two_means,20.25,-6.48826360703
1763,22,68,5,9.2,two_means_pe,-14.7121162415,Foreground Pixel Count Error,two_means,9.2,-14.7121162415
1764,16,222,9,22.8888888889,two_means_pe,-14.9477043152,Foreground Pixel Count Error,two_means,22.8888888889,-14.9477043152
1765,23,153,11,11.8181818182,two_means_pe,-15.0488204956,Foreground Pixel Count Error,two_means,11.8181818182,-15.0488204956
1766,32,119,9,9.66666666667,two_means_pe,-14.9161510468,Foreground Pixel Count Error,two_means,9.66666666667,-14.9161510468
1767,48,136,22,4.0,two_means_pe,-15.0294332504,Foreground Pixel Count Error,two_means,4.0,-15.0294332504
1768,45,156,21,5.28571428571,two_means_pe,-14.5095596313,Foreground Pixel Count Error,two_means,5.28571428571,-14.5095596313
1769,36,230,23,8.4347826087,two_means_pe,-14.021905899,Foreground Pixel Count Error,two_means,8.4347826087,-14.021905899
1770,6,170,23,7.13043478261,two_means_pe,-7.74715566635,Foreground Pixel Count Error,two_means,7.13043478261,-7.74715566635
1771,26,157,22,5.95454545455,two_means_pe,-12.0037755966,Foreground Pixel Count Error,two_means,5.95454545455,-12.0037755966
1772,47,198,22,6.86363636364,two_means_pe,-16.1351566315,Foreground Pixel Count Error,two_means,6.86363636364,-16.1351566315
1773,20,229,8,26.125,two_means_pe,-14.8101921082,Foreground Pixel Count Error,two_means,26.125,-14.8101921082
1774,28,180,10,15.2,two_means_pe,-14.8350114822,Foreground Pixel Count Error,two_means,15.2,-14.8350114822
1775,19,137,6,19.6666666667,two_means_pe,-16.0767917633,Foreground Pixel Count Error,two_means,19.6666666667,-16.0767917633
1776,10,225,22,9.77272727273,two_means_pe,-9.18414402008,Foreground Pixel Count Error,two_means,9.77272727273,-9.18414402008
1777,11,106,23,4.13043478261,two_means_pe,-9.55821800232,Foreground Pixel Count Error,two_means,4.13043478261,-9.55821800232
1778,34,225,19,10.0526315789,two_means_pe,-14.4945173264,Foreground Pixel Count Error,two_means,10.0526315789,-14.4945173264
1779,17,140,16,7.6875,two_means_pe,-12.0738887787,Foreground Pixel Count Error,two_means,7.6875,-12.0738887787
1780,32,230,7,28.2857142857,two_means_pe,-15.1987037659,Foreground Pixel Count Error,two_means,28.2857142857,-15.1987037659
1781,5,100,25,3.8,two_means_pe,-8.37153244019,Foreground Pixel Count Error,two_means,3.8,-8.37153244019
1782,4,107,9,11.4444444444,two_means_pe,-9.22302818298,Foreground Pixel Count Error,two_means,11.4444444444,-9.22302818298
1783,7,156,16,9.3125,two_means_pe,-10.6184549332,Foreground Pixel Count Error,two_means,9.3125,-10.6184549332
1784,8,98,17,5.29411764706,two_means_pe,-9.80106830597,Foreground Pixel Count Error,two_means,5.29411764706,-9.80106830597
1785,38,130,17,5.41176470588,two_means_pe,-16.5175895691,Foreground Pixel Count Error,two_means,5.41176470588,-16.5175895691
1786,8,217,22,9.5,two_means_pe,-9.53212547302,Foreground Pixel Count Error,two_means,9.5,-9.53212547302
1787,6,132,12,10.5,two_means_pe,-8.47863769531,Foreground Pixel Count Error,two_means,10.5,-8.47863769531
1788,39,138,19,5.21052631579,two_means_pe,-14.2202425003,Foreground Pixel Count Error,two_means,5.21052631579,-14.2202425003
1789,47,170,25,4.92,two_means_pe,-12.5658731461,Foreground Pixel Count Error,two_means,4.92,-12.5658731461
1790,34,158,6,20.6666666667,two_means_pe,-14.517241478,Foreground Pixel Count Error,two_means,20.6666666667,-14.517241478
1791,2,217,18,11.9444444444,two_means_pe,-6.5426235199,Foreground Pixel Count Error,two_means,11.9444444444,-6.5426235199
1792,31,117,9,9.55555555556,two_means_pe,-13.9760284424,Foreground Pixel Count Error,two_means,9.55555555556,-13.9760284424
1793,24,221,12,16.4166666667,two_means_pe,-14.2459850311,Foreground Pixel Count Error,two_means,16.4166666667,-14.2459850311
1794,50,102,8,6.5,two_means_pe,-15.8697280884,Foreground Pixel Count Error,two_means,6.5,-15.8697280884
1795,43,218,15,11.6666666667,two_means_pe,-15.4110441208,Foreground Pixel Count Error,two_means,11.6666666667,-15.4110441208
1796,22,94,12,6.0,two_means_pe,-14.2748985291,Foreground Pixel Count Error,two_means,6.0,-14.2748985291
1797,20,206,6,31.0,two_means_pe,-15.2318525314,Foreground Pixel Count Error,two_means,31.0,-15.2318525314
1798,42,175,24,5.54166666667,two_means_pe,-14.1103315353,Foreground Pixel Count Error,two_means,5.54166666667,-14.1103315353
1799,39,172,24,5.54166666667,two_means_pe,-14.1554765701,Foreground Pixel Count Error,two_means,5.54166666667,-14.1554765701
1800,10,73,16,3.9375,two_means_pe,-9.69860553741,Foreground Pixel Count Error,two_means,3.9375,-9.69860553741
1801,12,166,6,25.6666666667,two_means_pe,-13.1945171356,Foreground Pixel Count Error,two_means,25.6666666667,-13.1945171356
1802,3,205,7,28.8571428571,two_means_pe,-9.32208633423,Foreground Pixel Count Error,two_means,28.8571428571,-9.32208633423
1803,11,186,7,25.0,two_means_pe,-13.5580606461,Foreground Pixel Count Error,two_means,25.0,-13.5580606461
1804,4,59,19,2.89473684211,two_means_pe,-8.59812736511,Foreground Pixel Count Error,two_means,2.89473684211,-8.59812736511
1805,25,122,5,19.4,two_means_pe,-16.1070137024,Foreground Pixel Count Error,two_means,19.4,-16.1070137024
1806,13,199,13,14.3076923077,two_means_pe,-11.4273691177,Foreground Pixel Count Error,two_means,14.3076923077,-11.4273691177
1807,2,184,6,30.3333333333,two_means_pe,-7.32230854034,Foreground Pixel Count Error,two_means,30.3333333333,-7.32230854034
1808,45,155,20,5.5,two_means_pe,-14.9494876862,Foreground Pixel Count Error,two_means,5.5,-14.9494876862
1809,40,197,11,14.2727272727,two_means_pe,-14.4979333878,Foreground Pixel Count Error,two_means,14.2727272727,-14.4979333878
1810,40,118,6,13.0,two_means_pe,-14.3243656158,Foreground Pixel Count Error,two_means,13.0,-14.3243656158
1811,47,137,22,4.09090909091,two_means_pe,-14.0847253799,Foreground Pixel Count Error,two_means,4.09090909091,-14.0847253799
